Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,AvgVTAT,AvgCTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
5/6/2025,22:09,BKG113110,Incomplete,CUST13575,Mini,Domlur,Koramangala,,,0,,0,,1,Other Issue,,,,,
5/24/2025,4:25,BKG113111,Cancelled by Driver,CUST11139,Bike,HSR Sector 5,HSR Sector 4,,,0,,1,More than permitted people in there,0,,,,,,
5/19/2025,14:20,BKG113112,Success,CUST16009,Prime SUV,Hoodi,Vijayanagar,3,14,0,,0,,0,,382.14,10.46,3.3,3.1,Credit Card
5/18/2025,3:24,BKG113113,Success,CUST12740,Bike,Mahadevpura,Koramangala,10,13,0,,0,,0,,238.97,24.74,3.6,4.4,Debit Card
5/21/2025,14:47,BKG113114,Success,CUST11164,Prime Sedan,Kudlu Gate,Bellandur,2,14,0,,0,,0,,714.4,5.99,4.8,4.3,Wallet
5/24/2025,12:14,BKG113115,Incomplete,CUST11834,Prime Plus,Sarjapur Road,Kammanahalli,,,0,,0,,1,Other Issue,,,,,
5/9/2025,11:58,BKG113116,Success,CUST14978,Mini,MG Road,Kammanahalli,4,10,0,,0,,0,,96.64,5.94,3.6,4.4,Cash
5/23/2025,21:59,BKG113117,Success,CUST10720,eBike,Hebbal,KR Puram,5,10,0,,0,,0,,489.82,13.61,4.4,4.2,Net Banking
5/11/2025,22:54,BKG113118,Cancelled by Customer,CUST16540,Auto,Bannerghatta Road,HSR Sector 1,,,1,AC is not working,0,,0,,,,,,
5/12/2025,11:42,BKG113119,Success,CUST11966,Auto,Hoodi,HSR Sector 3,6,5,0,,0,,0,,346.05,21.62,3.7,3.2,Cash
5/2/2025,10:07,BKG113120,Success,CUST12606,Bike,Kalyan Nagar,Malleshwaram,4,10,0,,0,,0,,529.94,17.56,4.6,3.4,Cash
5/17/2025,8:00,BKG113121,Success,CUST12456,eBike,Brookefield,Electronic City,2,5,0,,0,,0,,357.57,14.29,4.9,4.1,Cash
5/25/2025,14:22,BKG113122,Success,CUST13790,Prime Plus,Marathahalli,Yeshwanthpur,7,6,0,,0,,0,,701.79,20.05,4.6,3.3,UPI
5/7/2025,16:34,BKG113123,Incomplete,CUST12575,Prime Sedan,Yeshwanthpur,Jayanagar,,,0,,0,,1,Vehicle Breakdown,,,,,
5/23/2025,16:31,BKG113124,Success,CUST12388,Mini,Magadi Road,Shivajinagar,4,8,0,,0,,0,,310.76,21.93,4.8,4.6,Cash
5/24/2025,19:33,BKG113125,Success,CUST16038,eBike,RT Nagar,Jayanagar,2,5,0,,0,,0,,193.56,5.1,4.3,4.4,Net Banking
5/21/2025,3:04,BKG113126,Success,CUST13939,Bike,Nagarbhavi,Shivajinagar,10,7,0,,0,,0,,368.3,24.87,3.7,3.2,Wallet
5/24/2025,15:56,BKG113127,Success,CUST19976,Prime Plus,Arekere,Magadi Road,8,12,0,,0,,0,,674.68,13.41,4.4,4.1,Cash
5/19/2025,12:29,BKG113128,Success,CUST17663,Mini,Electronic City,Sarjapur Road,5,7,0,,0,,0,,133.53,14.39,3.6,4.4,Cash
5/10/2025,11:08,BKG113129,Incomplete,CUST15939,Prime Plus,Mahadevpura,Bommanahalli,,,0,,0,,1,Vehicle Breakdown,,,,,
5/26/2025,14:34,BKG113130,Success,CUST18673,Mini,HSR Sector 5,BTM Layout,5,6,0,,0,,0,,351.16,16.36,3.8,4.1,Cash
5/6/2025,0:33,BKG113131,Success,CUST17312,Auto,Bommanahalli,Kudlu Gate,8,15,0,,0,,0,,122.85,11.3,3.7,3.3,Net Banking
5/9/2025,8:48,BKG113132,Success,CUST17308,Prime SUV,HSR Layout,Peenya,5,11,0,,0,,0,,673.4,13.46,4.1,3.9,Net Banking
5/30/2025,19:40,BKG113133,Incomplete,CUST18154,Mini,Mahadevpura,Mahadevpura,,,0,,0,,1,Other Issue,,,,,
5/11/2025,16:25,BKG113134,Success,CUST12936,Prime Sedan,HSR Sector 5,Bellandur,3,10,0,,0,,0,,341.57,19.82,4.9,3.5,Cash
5/26/2025,15:13,BKG113135,Success,CUST17375,Prime Plus,Electronic City,HSR Sector 6,8,6,0,,0,,0,,71.4,8.61,3.6,3.9,Debit Card
5/29/2025,19:39,BKG113136,Success,CUST15185,Prime Plus,Hoodi,Jayanagar,3,8,0,,0,,0,,668.92,13.8,3.9,5,Credit Card
5/4/2025,13:43,BKG113137,Success,CUST14193,Bike,HSR Sector 3,Mahadevpura,4,13,0,,0,,0,,447.14,2.24,4.6,3.6,UPI
5/31/2025,16:14,BKG113138,Success,CUST18210,Bike,Horamavu,Frazer Town,7,15,0,,0,,0,,704.89,21.28,3.7,4.9,Debit Card
5/1/2025,0:40,BKG113139,Success,CUST19551,Prime Sedan,HSR Sector 3,Arekere,7,14,0,,0,,0,,139.48,21.44,4.6,3.9,Wallet
5/28/2025,15:10,BKG113140,Success,CUST15386,Mini,Kammanahalli,Domlur,9,15,0,,0,,0,,464.48,18.27,4.5,3.2,Cash
5/12/2025,21:31,BKG113141,Success,CUST15232,eBike,Bommanahalli,Jayanagar,4,11,0,,0,,0,,685.16,5.65,3.9,4.7,Cash
5/21/2025,7:59,BKG113142,Cancelled by Driver,CUST10451,Prime Plus,HSR Sector 2,HSR Sector 7,,,0,,1,Personal & Car related issues,0,,,,,,
5/7/2025,9:34,BKG113143,Success,CUST11623,Prime Plus,Whitefield,BTM Layout,6,5,0,,0,,0,,423.26,12.49,4.7,4.4,UPI
5/2/2025,19:57,BKG113144,Success,CUST15404,Auto,Rajajinagar,Jayanagar,9,14,0,,0,,0,,264.52,20.57,3.7,3.3,Net Banking
5/6/2025,14:54,BKG113145,Cancelled by Customer,CUST16761,Auto,Bannerghatta Road,HSR Sector 4,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/24/2025,16:16,BKG113146,Success,CUST12519,Mini,HSR Sector 6,Nagarbhavi,10,15,0,,0,,0,,415.67,12.62,3.2,4.6,UPI
5/22/2025,7:15,BKG113147,Cancelled by Customer,CUST10948,Prime Plus,Basavanagudi,HSR Sector 5,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/28/2025,15:07,BKG113148,Success,CUST12249,Auto,Magadi Road,JP Nagar,4,7,0,,0,,0,,696.49,13.76,3.9,4.8,Wallet
5/11/2025,13:54,BKG113149,Success,CUST15721,Prime Sedan,RT Nagar,Sarjapur Road,10,14,0,,0,,0,,319.27,14.18,4.2,4.2,Debit Card
5/30/2025,21:16,BKG113150,Success,CUST17684,eBike,Koramangala,Frazer Town,7,7,0,,0,,0,,193.27,14.77,4.1,3.8,Wallet
5/19/2025,4:30,BKG113151,Incomplete,CUST19363,Auto,Kalena Agrahara,Domlur,,,0,,0,,1,Other Issue,,,,,
5/5/2025,4:22,BKG113152,Incomplete,CUST16942,Mini,HSR Sector 1,Koramangala,,,0,,0,,1,Customer Demand,,,,,
5/4/2025,7:58,BKG113153,Success,CUST15720,eBike,Kammanahalli,Indiranagar,8,6,0,,0,,0,,603.97,11.98,5,4,Cash
5/28/2025,6:09,BKG113154,Cancelled by Customer,CUST16448,eBike,Frazer Town,HSR Sector 7,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/13/2025,19:32,BKG113155,Success,CUST12193,Mini,Electronic City,Basavanagudi,2,8,0,,0,,0,,568.05,14.57,4.3,4.5,Wallet
5/22/2025,15:21,BKG113156,Cancelled by Customer,CUST18139,eBike,HSR Sector 4,Ulsoor,,,1,Change of plans,0,,0,,,,,,
5/21/2025,8:48,BKG113157,Success,CUST14006,Prime Plus,Shivajinagar,Jayanagar,6,12,0,,0,,0,,438.81,3.22,3.2,4.8,Wallet
5/29/2025,19:55,BKG113158,Incomplete,CUST17730,Prime SUV,Magadi Road,Domlur,,,0,,0,,1,Other Issue,,,,,
5/20/2025,23:55,BKG113159,Cancelled by Driver,CUST14280,Mini,Nagarbhavi,Jayanagar,,,0,,1,The customer was coughing/sick,0,,,,,,
5/19/2025,10:01,BKG113160,Success,CUST19167,Bike,Shivajinagar,Kudlu Gate,3,8,0,,0,,0,,608.99,22.44,3.6,4.5,Debit Card
5/10/2025,16:15,BKG113161,Cancelled by Customer,CUST12087,Prime Plus,BTM Layout,Basavanagudi,,,1,Change of plans,0,,0,,,,,,
5/18/2025,22:09,BKG113162,Success,CUST18691,Bike,Horamavu,Whitefield,6,7,0,,0,,0,,184.54,5.66,3.1,3.5,Wallet
5/6/2025,22:24,BKG113163,Cancelled by Driver,CUST18820,Auto,MG Road,Kudlu Gate,,,0,,1,The customer was coughing/sick,0,,,,,,
5/26/2025,22:26,BKG113164,Success,CUST10209,Mini,Kudlu Gate,Shivajinagar,2,7,0,,0,,0,,83.16,14.82,4.5,3,UPI
5/16/2025,12:40,BKG113165,Success,CUST18453,Mini,RT Nagar,Malleshwaram,3,13,0,,0,,0,,443.56,11.95,3.6,3.3,Net Banking
5/9/2025,14:46,BKG113166,Cancelled by Driver,CUST16630,Mini,Jayanagar,Hebbal,,,0,,1,Customer related issue,0,,,,,,
5/17/2025,20:58,BKG113167,Success,CUST13093,eBike,Bannerghatta Road,Horamavu,6,7,0,,0,,0,,580.86,20.33,3.8,4.5,Cash
5/14/2025,14:03,BKG113168,Cancelled by Driver,CUST19022,Bike,Peenya,JP Nagar,,,0,,1,Personal & Car related issues,0,,,,,,
5/2/2025,21:35,BKG113169,Success,CUST14606,Mini,Malleshwaram,Marathahalli,3,5,0,,0,,0,,743.84,2.57,3.5,4.9,Wallet
5/20/2025,19:47,BKG113170,Success,CUST19710,Mini,Bommanahalli,HSR Sector 5,6,8,0,,0,,0,,618.65,19.56,4,3.5,Net Banking
5/25/2025,17:08,BKG113171,Success,CUST14646,Bike,Magadi Road,Bannerghatta Road,5,6,0,,0,,0,,330.89,22.44,4.7,3.3,Cash
5/5/2025,2:30,BKG113172,Success,CUST19822,Auto,Shivajinagar,Arekere,6,5,0,,0,,0,,74.4,6.87,4.2,4.5,Credit Card
5/7/2025,8:22,BKG113173,Cancelled by Driver,CUST13540,Mini,Hebbal,Peenya,,,0,,1,Personal & Car related issues,0,,,,,,
5/18/2025,15:08,BKG113174,Incomplete,CUST18084,Prime Sedan,Banashankari,HSR Sector 4,,,0,,0,,1,Other Issue,,,,,
5/31/2025,8:56,BKG113175,Success,CUST19285,Prime Sedan,Mahadevpura,Vijayanagar,6,15,0,,0,,0,,258.16,23.51,4.1,4.9,Wallet
5/22/2025,14:47,BKG113176,Success,CUST11754,eBike,Frazer Town,BTM Layout,10,6,0,,0,,0,,156.34,6.02,3.6,4.2,Cash
5/14/2025,23:00,BKG113177,Success,CUST17580,Bike,HSR Sector 6,Vijayanagar,2,12,0,,0,,0,,445.97,4.38,4.1,4.5,Net Banking
5/2/2025,22:02,BKG113178,Cancelled by Customer,CUST11740,eBike,Kudlu Gate,Ulsoor,,,1,Driver asked to cancel,0,,0,,,,,,
5/31/2025,1:57,BKG113179,Success,CUST13349,Bike,HSR Sector 6,KR Puram,3,11,0,,0,,0,,529.26,6.85,3.9,3.5,Credit Card
5/4/2025,17:05,BKG113180,Success,CUST19241,Mini,Ulsoor,Peenya,5,14,0,,0,,0,,290.5,5.06,4.5,3.5,Debit Card
5/24/2025,11:04,BKG113181,Success,CUST10330,eBike,HSR Sector 7,Ulsoor,6,11,0,,0,,0,,117.47,5.55,3.5,4.3,Cash
5/25/2025,5:37,BKG113182,Success,CUST18504,Auto,Vijayanagar,HSR Sector 2,6,12,0,,0,,0,,144.81,16.11,3.4,4.5,Cash
5/20/2025,4:33,BKG113183,Success,CUST17041,Prime Sedan,Hulimavu,HSR Sector 7,3,10,0,,0,,0,,382.79,6.88,4.1,3.6,UPI
5/12/2025,22:15,BKG113184,Success,CUST13547,Prime Sedan,Devanahalli,Bommanahalli,7,10,0,,0,,0,,235.31,4.53,3.8,3.1,UPI
5/20/2025,7:27,BKG113185,Cancelled by Customer,CUST16247,Prime Plus,Horamavu,Electronic City,,,1,AC is not working,0,,0,,,,,,
5/7/2025,6:22,BKG113186,Cancelled by Driver,CUST17955,Prime Sedan,HSR Sector 6,MG Road,,,0,,1,Personal & Car related issues,0,,,,,,
5/24/2025,21:40,BKG113187,Success,CUST17203,eBike,Indiranagar,Whitefield,8,13,0,,0,,0,,547.21,5.98,3.1,4,UPI
5/19/2025,18:09,BKG113188,Success,CUST19663,Prime Plus,Brookefield,BTM Layout,4,10,0,,0,,0,,716.25,14.72,4.8,4,Credit Card
5/3/2025,16:02,BKG113189,Success,CUST11584,Auto,Whitefield,Domlur,4,9,0,,0,,0,,472.29,24.38,3.6,4.7,Net Banking
5/15/2025,1:47,BKG113190,Success,CUST14410,Auto,Frazer Town,Brookefield,5,12,0,,0,,0,,292.72,18.38,4.5,3.8,Debit Card
5/25/2025,12:19,BKG113191,Success,CUST14342,Prime SUV,Banashankari,BTM Layout,2,13,0,,0,,0,,755.49,7.08,3.8,3.3,Cash
5/18/2025,11:20,BKG113192,Success,CUST14507,Auto,BTM Layout,Kammanahalli,5,6,0,,0,,0,,573.23,14.31,3,5,UPI
5/4/2025,13:09,BKG113193,Success,CUST16737,Bike,MG Road,Hulimavu,4,6,0,,0,,0,,97.76,9.9,3.1,4.1,Wallet
5/9/2025,0:53,BKG113194,Cancelled by Driver,CUST16773,Mini,HSR Sector 6,Bommanahalli,,,0,,1,Customer related issue,0,,,,,,
5/17/2025,21:13,BKG113195,Success,CUST19210,eBike,Electronic City,Bannerghatta Road,3,15,0,,0,,0,,164.14,19.43,4.4,4.2,Debit Card
5/14/2025,7:32,BKG113196,Success,CUST11541,Auto,Hebbal,HSR Layout,3,11,0,,0,,0,,773.95,18.95,4,3,Wallet
5/14/2025,0:42,BKG113197,Success,CUST15696,Prime Plus,Yelahanka,Vijayanagar,9,15,0,,0,,0,,740.35,17.05,3.2,3.4,Wallet
5/13/2025,21:31,BKG113198,Cancelled by Driver,CUST16034,Prime Sedan,JP Nagar,Electronic City,,,0,,1,More than permitted people in there,0,,,,,,
5/23/2025,3:08,BKG113199,Cancelled by Customer,CUST11395,Auto,Horamavu,HSR Sector 7,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/8/2025,12:36,BKG113200,Cancelled by Customer,CUST10198,Bike,Devanahalli,Frazer Town,,,1,AC is not working,0,,0,,,,,,
5/21/2025,23:58,BKG113201,Success,CUST18234,Prime SUV,Kammanahalli,HSR Sector 2,2,15,0,,0,,0,,92.89,6.39,3.8,3.2,Wallet
5/1/2025,2:52,BKG113202,Success,CUST11973,eBike,Frazer Town,Devanahalli,8,11,0,,0,,0,,330.89,20.18,3.8,4.6,Wallet
5/3/2025,0:51,BKG113203,Success,CUST14132,Auto,Bommanahalli,Electronic City,5,6,0,,0,,0,,259.27,20.93,5,4.4,Net Banking
5/29/2025,9:32,BKG113204,Incomplete,CUST11346,eBike,Mahadevpura,Nagarbhavi,,,0,,0,,1,Vehicle Breakdown,,,,,
5/3/2025,6:05,BKG113205,Success,CUST14466,Bike,Shivajinagar,Bommanahalli,10,8,0,,0,,0,,453.49,8.12,3.9,3,Debit Card
5/20/2025,14:27,BKG113206,Success,CUST10757,Prime Sedan,Nagarbhavi,Marathahalli,2,12,0,,0,,0,,54.73,6.47,3.4,3.8,UPI
5/13/2025,22:46,BKG113207,Cancelled by Customer,CUST10636,Bike,HSR Sector 4,HSR Sector 2,,,1,Driver asked to cancel,0,,0,,,,,,
5/25/2025,7:59,BKG113208,Success,CUST15322,Prime Plus,Peenya,HSR Sector 1,5,9,0,,0,,0,,636.52,13.31,4.9,3.9,UPI
5/30/2025,11:11,BKG113209,Success,CUST19139,Prime Sedan,Nagarbhavi,Basavanagudi,7,15,0,,0,,0,,587.89,18.82,3.9,3.6,UPI
5/5/2025,0:17,BKG113210,Success,CUST18506,Prime SUV,Yelahanka,Whitefield,9,10,0,,0,,0,,250.43,22.56,3.2,4.8,Credit Card
5/1/2025,6:52,BKG113211,Cancelled by Driver,CUST10704,Bike,Horamavu,Ulsoor,,,0,,1,The customer was coughing/sick,0,,,,,,
5/27/2025,7:41,BKG113212,Success,CUST13158,Auto,Bommanahalli,Nagarbhavi,3,11,0,,0,,0,,639.78,7.84,3.4,3.3,Cash
5/30/2025,9:18,BKG113213,Success,CUST15222,Prime Plus,HSR Layout,Bommanahalli,10,10,0,,0,,0,,677.05,8.44,3.2,3.6,Wallet
5/3/2025,23:03,BKG113214,Success,CUST10149,Auto,Kammanahalli,Brookefield,10,6,0,,0,,0,,453.67,16.82,3.2,4.7,Net Banking
5/20/2025,13:28,BKG113215,Cancelled by Customer,CUST14314,Prime SUV,Mahadevpura,Yelahanka,,,1,Wrong Address,0,,0,,,,,,
5/30/2025,16:55,BKG113216,Incomplete,CUST17856,Auto,Ulsoor,JP Nagar,,,0,,0,,1,Vehicle Breakdown,,,,,
5/14/2025,7:49,BKG113217,Incomplete,CUST12261,Prime SUV,Indiranagar,Hebbal,,,0,,0,,1,Vehicle Breakdown,,,,,
5/22/2025,19:09,BKG113218,Incomplete,CUST13717,Mini,Whitefield,Kalena Agrahara,,,0,,0,,1,Customer Demand,,,,,
5/8/2025,13:22,BKG113219,Success,CUST16148,Prime Sedan,MG Road,Shivajinagar,4,10,0,,0,,0,,561.74,8.76,4.8,4.2,Wallet
5/4/2025,4:40,BKG113220,Cancelled by Customer,CUST13802,Bike,Yeshwanthpur,Basavanagudi,,,1,Driver asked to cancel,0,,0,,,,,,
5/23/2025,6:16,BKG113221,Success,CUST14861,Bike,Banashankari,Hebbal,2,13,0,,0,,0,,277.03,7.57,4.1,4.3,UPI
5/6/2025,20:00,BKG113222,Success,CUST13097,Mini,Nagarbhavi,Arekere,4,15,0,,0,,0,,728.85,24.69,3.3,3.1,Net Banking
5/9/2025,6:37,BKG113223,Success,CUST19434,Prime SUV,Yelahanka,Marathahalli,3,10,0,,0,,0,,313.07,7.76,3.3,4.6,Net Banking
5/12/2025,16:32,BKG113224,Success,CUST12963,Prime Plus,Jayanagar,Malleshwaram,3,13,0,,0,,0,,640,3.92,4.1,3.1,Debit Card
5/8/2025,14:06,BKG113225,Success,CUST12185,Prime Plus,Frazer Town,Hebbal,2,10,0,,0,,0,,280.9,15.49,3.9,4.2,Credit Card
5/13/2025,12:42,BKG113226,Cancelled by Driver,CUST17744,Prime Sedan,Malleshwaram,HSR Sector 5,,,0,,1,Customer related issue,0,,,,,,
5/24/2025,7:36,BKG113227,Success,CUST14452,Mini,Kalyan Nagar,Electronic City,8,7,0,,0,,0,,677.91,10.25,4.8,4.4,Wallet
5/17/2025,9:04,BKG113228,Success,CUST19890,Prime Plus,Bannerghatta Road,HSR Layout,6,14,0,,0,,0,,59.07,16.27,3.2,3.9,Debit Card
5/6/2025,4:08,BKG113229,Success,CUST18934,Auto,Peenya,BTM Layout,7,14,0,,0,,0,,259.39,10.23,3.7,3.6,Credit Card
5/6/2025,14:01,BKG113230,Incomplete,CUST14861,Prime SUV,HSR Layout,Electronic City,,,0,,0,,1,Other Issue,,,,,
5/4/2025,8:39,BKG113231,Success,CUST14470,Prime Plus,KR Puram,Brookefield,3,11,0,,0,,0,,580.61,18.6,5,3.5,Credit Card
5/26/2025,9:48,BKG113232,Success,CUST14114,Bike,Jayanagar,Rajajinagar,10,13,0,,0,,0,,360.33,18.07,3.8,4.8,Credit Card
5/19/2025,8:36,BKG113233,Success,CUST10312,Prime Plus,Bommanahalli,Kudlu Gate,5,15,0,,0,,0,,367.2,14.18,3.2,4.9,Debit Card
5/18/2025,7:34,BKG113234,Cancelled by Driver,CUST10437,Prime SUV,Banashankari,Sarjapur Road,,,0,,1,More than permitted people in there,0,,,,,,
5/6/2025,16:53,BKG113235,Success,CUST19999,Bike,HSR Sector 4,Kudlu Gate,8,9,0,,0,,0,,753.58,24.12,3.7,3.8,Cash
5/9/2025,3:43,BKG113236,Incomplete,CUST15887,eBike,Jayanagar,Hoodi,,,0,,0,,1,Other Issue,,,,,
5/8/2025,17:47,BKG113237,Success,CUST19487,Prime SUV,Koramangala,HSR Sector 6,8,5,0,,0,,0,,296.85,17.15,3.4,3.1,Cash
5/12/2025,14:50,BKG113238,Cancelled by Customer,CUST18414,Prime SUV,Vijayanagar,Electronic City,,,1,Wrong Address,0,,0,,,,,,
5/14/2025,12:46,BKG113239,Cancelled by Driver,CUST18824,Mini,HSR Sector 3,Marathahalli,,,0,,1,More than permitted people in there,0,,,,,,
5/20/2025,2:17,BKG113240,Cancelled by Customer,CUST13740,Auto,Hebbal,HSR Sector 2,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/15/2025,1:42,BKG113241,Success,CUST19554,Bike,Arekere,Hulimavu,5,5,0,,0,,0,,617.75,3.62,4.7,3.9,Cash
5/20/2025,18:57,BKG113242,Success,CUST18815,Prime SUV,HSR Sector 1,JP Nagar,3,9,0,,0,,0,,774.42,20.72,3.1,4.1,Credit Card
5/7/2025,17:46,BKG113243,Success,CUST10378,Bike,Brookefield,Kalena Agrahara,6,6,0,,0,,0,,608.5,9.87,3.8,3.1,Credit Card
5/6/2025,16:45,BKG113244,Cancelled by Driver,CUST14812,Prime Sedan,Yeshwanthpur,Mahadevpura,,,0,,1,More than permitted people in there,0,,,,,,
5/28/2025,8:20,BKG113245,Incomplete,CUST11002,Mini,HSR Sector 5,Brookefield,,,0,,0,,1,Customer Demand,,,,,
5/24/2025,13:52,BKG113246,Success,CUST17161,Mini,JP Nagar,Kudlu Gate,5,9,0,,0,,0,,198.4,21.09,3.4,4,Credit Card
5/17/2025,18:26,BKG113247,Cancelled by Customer,CUST14640,Auto,Yelahanka,HSR Sector 5,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/4/2025,8:15,BKG113248,Incomplete,CUST17525,Prime SUV,Marathahalli,Mahadevpura,,,0,,0,,1,Vehicle Breakdown,,,,,
5/29/2025,14:28,BKG113249,Success,CUST17242,Bike,Banashankari,BTM Layout,6,8,0,,0,,0,,125.33,17.46,3.3,3.6,Net Banking
5/29/2025,11:03,BKG113250,Cancelled by Driver,CUST19131,Auto,Devanahalli,Basavanagudi,,,0,,1,More than permitted people in there,0,,,,,,
5/4/2025,2:59,BKG113251,Success,CUST10889,Prime Sedan,Hulimavu,Kalena Agrahara,3,13,0,,0,,0,,338.67,6.81,4.3,3.3,Credit Card
5/24/2025,14:13,BKG113252,Cancelled by Customer,CUST19296,Bike,HSR Sector 2,Marathahalli,,,1,Driver is not moving towards pickup location,0,,0,,,,,,
5/13/2025,8:34,BKG113253,Success,CUST19839,eBike,HSR Sector 5,MG Road,8,11,0,,0,,0,,632.96,5.31,4.6,3.4,Cash
5/4/2025,12:38,BKG113254,Success,CUST12820,Bike,Kudlu Gate,Kalyan Nagar,9,5,0,,0,,0,,500.86,21.13,4.6,3.7,Net Banking
5/24/2025,5:11,BKG113255,Success,CUST11305,Prime Plus,Whitefield,Bellandur,3,12,0,,0,,0,,473.81,18.56,3.4,4.4,Credit Card
5/24/2025,17:14,BKG113256,Success,CUST17673,Bike,Frazer Town,Bannerghatta Road,8,8,0,,0,,0,,574.03,18.22,4,4.1,Debit Card
5/4/2025,12:42,BKG113257,Success,CUST13969,Auto,BTM Layout,Mahadevpura,2,5,0,,0,,0,,324.38,12.49,3.4,4.7,UPI
5/27/2025,0:55,BKG113258,Success,CUST10432,eBike,Nagarbhavi,HSR Sector 4,6,5,0,,0,,0,,605.48,16.69,3.9,4.8,Cash
5/15/2025,3:22,BKG113259,Success,CUST12662,Prime SUV,Kalyan Nagar,HSR Sector 5,2,8,0,,0,,0,,416.22,8.37,3.4,4.5,Cash
5/14/2025,13:03,BKG113260,Success,CUST13578,Mini,Yeshwanthpur,Bannerghatta Road,9,15,0,,0,,0,,216.54,4.64,3.8,3.9,UPI
5/17/2025,7:43,BKG113261,Success,CUST14792,Prime Sedan,Koramangala,Koramangala,10,5,0,,0,,0,,99.63,12.06,4.8,4.5,Wallet
5/25/2025,17:26,BKG113262,Success,CUST10777,Prime SUV,Yelahanka,Hebbal,2,13,0,,0,,0,,657.7,14.91,4.2,4.2,Wallet
5/2/2025,0:04,BKG113263,Incomplete,CUST16623,Prime SUV,Yeshwanthpur,Bannerghatta Road,,,0,,0,,1,Customer Demand,,,,,
5/9/2025,22:49,BKG113264,Success,CUST14493,Prime Plus,Malleshwaram,Kalyan Nagar,3,11,0,,0,,0,,739.02,24.28,4.8,3.2,Net Banking
5/19/2025,17:55,BKG113265,Cancelled by Driver,CUST17812,Prime Plus,Hebbal,Bommanahalli,,,0,,1,More than permitted people in there,0,,,,,,
5/20/2025,18:20,BKG113266,Success,CUST18125,Mini,Kalyan Nagar,Hulimavu,2,10,0,,0,,0,,251.05,7.16,3.4,4.6,Net Banking
5/4/2025,15:51,BKG113267,Success,CUST14041,Bike,HSR Sector 7,Domlur,6,13,0,,0,,0,,790.51,15.95,3.9,3.3,Net Banking
5/20/2025,8:55,BKG113268,Success,CUST12751,Prime SUV,Hebbal,RT Nagar,10,13,0,,0,,0,,480.15,6.65,3.1,4.9,UPI
5/13/2025,14:00,BKG113269,Cancelled by Customer,CUST17470,eBike,Jayanagar,Kalena Agrahara,,,1,AC is not working,0,,0,,,,,,
5/6/2025,13:28,BKG113270,Cancelled by Driver,CUST18757,Auto,Devanahalli,HSR Sector 1,,,0,,1,More than permitted people in there,0,,,,,,
5/1/2025,10:11,BKG113271,Success,CUST11972,Prime SUV,BTM Layout,Whitefield,4,13,0,,0,,0,,561.31,6.94,5,3.3,Net Banking
5/1/2025,23:46,BKG113272,Incomplete,CUST10682,Mini,Banashankari,Basavanagudi,,,0,,0,,1,Other Issue,,,,,
5/19/2025,2:50,BKG113273,Success,CUST15824,Prime SUV,Magadi Road,MG Road,6,7,0,,0,,0,,240.97,7.86,4.1,4.3,Debit Card
5/29/2025,18:57,BKG113274,Success,CUST10028,Mini,Vijayanagar,Peenya,5,11,0,,0,,0,,58.24,16.61,3.5,3.1,Cash
5/14/2025,19:19,BKG113275,Cancelled by Driver,CUST13984,Mini,HSR Sector 4,Jayanagar,,,0,,1,The customer was coughing/sick,0,,,,,,
5/26/2025,9:18,BKG113276,Cancelled by Driver,CUST11850,Auto,HSR Layout,Whitefield,,,0,,1,Customer related issue,0,,,,,,
5/14/2025,21:30,BKG113277,Success,CUST19786,eBike,HSR Sector 2,Vijayanagar,8,15,0,,0,,0,,634.33,24,4.9,4.6,Debit Card
5/18/2025,17:41,BKG113278,Cancelled by Customer,CUST14092,eBike,Koramangala,HSR Sector 4,,,1,Wrong Address,0,,0,,,,,,
5/19/2025,5:52,BKG113279,Success,CUST18908,Auto,Hebbal,Bellandur,3,12,0,,0,,0,,309.46,7.3,4.6,4.2,Wallet
5/3/2025,21:19,BKG113280,Success,CUST15860,Prime Sedan,HSR Sector 7,Hoodi,3,11,0,,0,,0,,104.05,2.06,4.3,4,Cash
5/3/2025,16:18,BKG113281,Success,CUST15089,Prime SUV,RT Nagar,Electronic City,6,5,0,,0,,0,,699.81,16.57,3.3,4.3,Cash
5/14/2025,19:37,BKG113282,Incomplete,CUST13641,Prime SUV,Electronic City,Peenya,,,0,,0,,1,Other Issue,,,,,
5/30/2025,23:38,BKG113283,Success,CUST11045,Prime SUV,Mahadevpura,Electronic City,5,5,0,,0,,0,,639.27,4.68,3.3,3.8,Cash
5/28/2025,10:40,BKG113284,Cancelled by Customer,CUST11765,eBike,JP Nagar,Koramangala,,,1,Change of plans,0,,0,,,,,,
5/6/2025,12:02,BKG113285,Cancelled by Customer,CUST16713,Auto,Ulsoor,Shivajinagar,,,1,Change of plans,0,,0,,,,,,
